index	label	text
1032	1	too late, thrown the #ps4 out of the window last night cus i couldn't play http
1033	0	they thought i was gone ! these vegas niggas gone respect me and know i been doing this shit too ! & i... http
1034	1	@user he lost his license not long after, mwahaha @user
1035	0	stuck in traffic!!! umbrella_with_rain_drops high_voltage #mondays #athensbyrain #traffic #ontheroad #ontime? #sisters #coolurstyle... http
1036	1	"@user he hasn't been diagnosed w/ bipolar disorder yet i'm assuming?he needs to ""beat"" his ""hard feeling"" emotions into submission."
1037	0	@user i hope you know how much we really loved you here in philly. to the greatest shortstop in phillies history, thank you!
1038	1	"watching the news being like; ""oh this totally restored my faith in humanity."""
1039	1	@user why not? the house committee has been very informative thus far!!! #uniteblue
1040	1	my favorite dreams are the ones where you wake up covered in tears.
1041	1	had an insomnia cookie and now i can't sleep
1042	0	@user how do you like that loss son?
1043	1	you know its a gonna be a good day when your roommate comes in saying she just took her aderol and is about to have an anxiety attack
1044	1	i'm going to finnish all my homework and get caught up on everything over the break http
1045	0	"#lebron #james: '#violence #is #the #answer': lebron james said thursday that ""violence is not the answer and... http"
1046	1	pulis is available. will guarantee we stay up
1047	0	#sorry #sorry i always do this... #cant #help #it #im #an #asshole #like #that http
1048	0	cats are so cute i wish i wasn't allergic loudly_crying_face loudly_crying_face
1049	0	@user kabhi i'm messier than usual messy wesay persevering_face i need chai & i'm resting for last 2 days. may be this is the reason.
1050	0	claybo dawson and i are @user 's #squadgoals smiling_face_with_sunglasses
1051	0	@user email me when you need a friend...always here to chat, i've been there many many times so right with you xx
1052	1	@user my entire body sends sympathies too - i was diagnosed with rheumatoid arthritis 11 yrs ago - yay flare-ups!!
1053	1	love scooping feed bunks before we can feed calves
1054	0	"do...or do not. there is no try. - #yoda ""do. do not. try. try again. repeat until you get it right."" - #jarroddavis"
1055	0	@user bruhh i just saw a license plate that had the letters fdb face_with_tears_of_joy
1056	0	just in case anyone was wondering, veni vidi vici in spanish is vine vi vencí #studybreaks #umdfinalsweek
1057	1	honking at me whilst you drive past - so romantic, it makes me want to trace you through your number plate and be with you forever
1058	0	no. its actually not friday. today we proudly present ☆ sunday~!☆ so... go enjoy your sunday.
1059	1	few things are more amazingly wonderful than getting up early on a monday morning to start the work week!!!!!! #needmoresleep sleeping_face zzz confused_face
1060	1	and people start to drink ... means fun
1061	0	#patriots #report #card: #grades #half bad: tom brady throws under pressure in the 2nd quarter during sundays http
1062	0	new years eve is generally the most overrated party of the year. it's supposed to be a huge shindig, but usually i'm disappointed.
1063	1	i love being unappreciated
1064	0	look!: #poulan #chainsaw #new http #shopping #chain #saws #start #starting #will #wont
1065	1	"@user because your ""sarcastic""?"
1066	0	it's 8:46 and i'm ready for bed.
1067	1	ouch that hurt face_with_tears_of_joy
1068	0	#australia -- eight #children #killed in australia in #reported #mass #stabbing. http via @user
1069	1	the penguins cancelled their morning skate today...due to icy conditions. #butseriouslytheroadsarebad
1070	0	bad idea when you climb on the mountain http
1071	1	i love math, i'm so amped for my final like 7 hours from now. i hardly studied for it. #ibeendoingintegralssincethe5thgrade grinning_face_with_smiling_eyes winking_face_with_tongue face_with_tears_of_joy persevering_face anxious_face_with_sweat tired_face confounded_face
1072	1	i'm so afraid.
1073	0	@user absolutely shocking that the lamestream media hasn't picked up on this #mediabias @user @user
1074	0	not speaking he do not like comedy, it was spoken jokingly of his assassination that is funny guys and gals... (2/2)
1075	1	they don't even listen to ur order talk about great customer service thumbs_down
1076	1	@user @user @user @user @user and what about the blacks you guys they don't know what to do with money
1077	1	@user the day one of him minions was carrying a sign saying my mother was fat was one of mine.
1078	1	i am starting to think uk has a pretty good basketball team #bbn
1079	1	i just love being told that i wouldn't have gotten hired if my boss knew i was pregnant.. #ha
1080	0	im aware that nye celebrations are usually laiden with false expectations,i'll just be happy to close the door and kick 2014's arse thru it.
1081	1	@user @user ooh, that looks like so much fun!
1082	1	i love waking up with migraines loudly_crying_face
1083	0	why is there a hotdog http
1084	0	@user @user @user @user don't forget @user and @user (they're as smart & kind as lovely)
1085	0	taylor wrote a nasty note on my car today. #we #are #friends
1086	1	@user : keeping the big channels big, and the little channels irrelevant since 2014 . #goodjob
1087	1	"indian society teaches how ""not to get raped"" rather than ""don't rape"" #sadhvi #mufflerman #indias30 #rohtak"
1088	0	i just saw another person wearing a heavy winter coat with a hood up encouraging
1089	1	hi orgabeh, so we meet again. i think you're my soulmate. smiling_face_with_heart-eyes zzzzzzz tired_face #patience
1090	0	@user nah dude my buddy puked all over steak and shake
1091	1	@user yes, we officially try that. #gamergate
1092	0	there are two things that need to better. drafting and the players work ethic. that's it.
1093	0	"when someone on a conference call talks about ""housekeeping items"". grrr."
1094	1	youre such a great person.
1095	1	saturday class wee
1096	1	@user i don't recall dalai lama talking about busty girls and celebs but apart from that....
1097	1	went off the road this morning as did my english professor , thank you fsu for your concern for commuters unamused_face
1098	0	@user how many championships? you trying to say that makes him worth more than saban?
1099	0	@user should just relate to her water first amen
1100	1	@user mocking a spiritually precious holiday for millions is just so courageous of you... #shameonyou
1101	0	got to play w dogs last night! http
1102	0	apparently it's hang up on ashley day grinning_face_with_smiling_eyes
1103	1	@user yes, except farage backs the slow genocide of palestinians by israelis using nazi methods
1104	1	ok watching how hurt parents are when their kids decide to elope definitely makes me change my mind about it. small cozy wedding it is
1105	1	@user i'm truly at peace
1106	1	learned to play 3 string notes on the guitar #pro#idiot
1107	0	morgan just asked me if i wanted to play a game with him on his xbox. usually i can't even look at it.
1108	1	@user @user the more liberal the city, the more class and intelligence it exudes.
1109	1	come to jhb to play volleyball on a fake beach #work http
1110	0	i don't think it's the last time winking_face #hobbit #onelasttime #cinema #ov #3d #48hfr http
1111	1	wow i really have the best luck known to man grinning_face_with_sweat
1112	1	i love running on 3 hours of sleep.. #ijustwannasleep confused_face
1113	1	there's a reason i don't tell my parents anything, cause i always get the most positive responses
1114	0	how could he kill is best friend #a true #friend
1115	0	"my dad would have a shotgun ready""my dad would offer him a beer""""my dad would ask him to join his clan"" face_with_tears_of_joy @user @user"
1116	1	imma kill all you sobs! jk #lol #redeye
1117	0	is your internet a bit slow today? blame a thick, wet, cable: http
1118	1	omg! #berlin is so fashion! #vscocam http
1119	1	- road safety campaign donkey killed by car http
1120	1	love games during the week because i don't get to go to sleep until like 1!
1121	0	every story has an end.. but in life every ending ia just a new begining. #quoteoftheday #lifequotes
1122	1	don't you just love when you say hi to someone in the hallway and they completely ignore you? yeah, i love that too. unamused_face oncoming_fist
1123	0	abraham was actually from modern day iraq (ur of the chaldea) @user @user
1124	1	rain and sleet hun? yeah i totally want to get dress and go to work. sounds like fun #iwannagobacktobed
1125	1	@user so helpful
1126	1	studying up on narcissism. the more i read up, the more i'm afraid i have this disorder!! #centeroftheuniverse
1127	1	i love when i'm taken as a joke...makes me feel so good about myself!
1128	0	playing golf all day 'ery day #perksofbeingold
1129	0	comparing @user to @user #atlas ...
1130	1	@user brilliant news for potential young buyers!
1131	1	i guess i'm not sleeping tonight, i didn't want to leave anyways
1132	0	i swear . i can stand little fucking girl. i want to punch her in the fucking face . bitch needs to go home for real .
1133	1	flooded basements are always a fun thing to deal with
1134	1	the two constables -- veer pal singh yadav and avnish yadav - did not have any criminal record. - ndtv
1135	1	3 hours of sleep is sufficient to tackle this day. #timezoneproblems
1136	1	@user @user yeah i'm avoiding you by waking up at 6 am my time so by 10 pm i'm exhausted. #sucksimissedyou red_heart_selector
1137	1	@user heh as if @user and average work in the same sentence!
1138	1	why is isis an acronym for words in english?
1139	1	i'm up early as i need to drive downtown to take a test bright and early this morning. yay! #torontotrafficisfun
1140	0	#but #it8217s #matters #size #style #that #weddingplease rt: http http
1141	1	going to go into central for last minute present shopping #soorganised
1142	0	is the game
1143	0	@user you didn't make enough of a blót to ullr (god of hunting, skiing, and i assume hockey).
1144	0	i wish it was january already... not because of school but because i'm having major withdrawals #arrow fair wtfwasthat
1145	1	sorry for being female, i didn't mean to interrupt your perfect little man-world. unamused_face
1146	1	isabelle sends me the nicest texts persevering_face confounded_face broken_heart
1147	1	swag @user
1148	0	free chocolates and free delivery with all flower orders from bunches. http
1149	1	@user @user to be fair he looks like he's lost a lot of weight since his amazingly successful halcyon leeds' days!
1150	0	what's the correct word for racism (towards white people)?there is none.#racism#is#good#4anyone
1151	0	kisses to you bc you lose wisdom today.....from your mouth #clever lol i love you text me when you're able winking_face_with_tongue http
1152	1	where is the #torturereport from showtime's homeland?
1153	1	jesus, mary and joseph. how sad to go through life suffering from deficiency
1154	1	good thing i gotta work today thumbs_up
1155	1	foxy lady..#waynesworld #excellent beaming_face_with_smiling_eyes smiling_face smiling_face_with_smiling_eyes
1156	1	@user wow.. she really touched them with that tweet.
1157	1	i have to leave for school at 9am and i'm still in bed #fucktherain #wherearemyhunters #imgonnalooksocutetoday
1158	0	uh-oh. better head for the hills. #storm #clouds #seekshelter http
1159	0	plan on using the last 16% of my battery on listening to @user @user get through the day #big☆now
1160	0	just walked #frodo's path from #lotr in #lotro ...geek quota for the week is already met face_with_tongue here's the start... http
1161	1	one essay submitted now to start the next one face_with_tears_of_joy #thirdyearlife #loveit
1162	0	@user yara .. i'm a restless soul (you're well aware ) but i like my skin perspective as most comforting.. when any1 expects me to be
1163	0	"if your local theater has a physical marquee with letters that can be rearranged, it's your duty to change them all to ""the interview."""
1164	1	up all night 2 nights in a row. my job is fun #nightauditadventures #resortjobprobs #fb
1165	0	when will this girl learn..... @user #it #is #everyday #chezza #sometimes #do #work #andnotgetcaughtbymr http
1166	0	with no forwards. #confused sure
1167	1	dentists oh the joy
1168	1	650 return flight. why i love my family. #familyvacation
1169	0	i love putting up the christmas tree with the fam smiling_face_selector Christmas_tree #christmastree
1170	1	just snap chatting my sister a few times.. #shelovesitwhenisendthatmany http
1171	0	lagopodous - like a rabbit's foot!!not so easy to drop into conversation but you never know.
1172	1	standard christmas newsfeed. diamonds everywhere, everyone's engaged. congratulations. #original #christmas #engaged
1173	0	that fits @user @user @user @user
1174	0	##to#our#countries#special#dedication#to#ma#syrian#friends#you're#alone#instalisten#by#heart#voice# http
1175	0	we all have them people on instagram who put the most pointless hashtags #can #you
1176	0	currently a bus wanker. i hate people confused_face #stinks #gobonastick #dickheads
1177	1	ya and listening to them talk about how hot girls are is a favorite past time. pensive_face
1178	1	gee faculty at nicholls are so helpful
1179	1	stinker of a day... nothing has gone right. got worse as the day went on... #ahhhhhhhhh #depression #cantwaitfortomorrow
1180	1	#bitch #bitchy #badass #lol #laughing #jokes #funtime #funny #fun #ecards... http
1181	0	@user 's twitter game is perfect tonight! #amazingness
1182	0	iiiiiiii have the best boyfriend everrrrrrrrr.
1183	1	@user if you re a chelsea fan. its natural to be sentimental.. if you re an arsenal fan.. its natural to be stupidspelling?
1184	0	@user not passing judgment. been in many binds before and actually love the creativity. vodka is a versatile liquor.
1185	0	yet you cant provide any source that shows it @user @user @user @user @user @user
1186	1	i just love eu servers....
1187	1	an answer to the one who criticize #feminism http #uglygirlsclub #fourthwave
1188	1	"@user now, now, islam is the ""religion of peace"" and only christians can hurt anybody! get it right! d:"
1189	1	8ams are just so lovely.
1190	0	close to white folks, i am forced to witness firsthand their willful ignorance about the impact of race and racism.-bell hooks #ferguson
1191	0	@user @user wasn't that full in the nosebleeds where i was sitting, but it was fun! crowd reacting to joepa is my fav memory.
1192	1	we rebooted the server, it seems ok now yey! #facepalm #devops
1193	1	ppl keep snapping me and i can't snap back because i'm looking too good rn
1194	1	at least i woke up feeling a lot better today..
1195	1	maybe miss world will succeed where all her predecessors have failed in obtaining world peace? #missworld2014
1196	0	@user @user #dirt its not your country!
1197	0	http #teenanalcasting #virgin virgin ] cute teenage virgin playing in her hotel room in tight blue gstring underwear!
1198	0	@user @user @user when / how did the acl tear happen?
1199	0	vcac looks like an even bigger bag of hurt than vcd http
1200	1	@user funny joke there bae...
1201	1	the moral police & vigilante's are very quiet with every #rape. i suppose it is indian culture then? #uber #delhirape
1202	0	@user ben were you going to pick up your pizzas today?
1203	0	@user nope. doing everything wrong. cold. hot. hot. cold. gear seems ok but as today dipped to -14 prob spoke too soon. #orings
1204	1	@user & @user cut a promo then @user states he's facing @user oh yay!!
1205	0	ruling party in power#central#state#misusing their power#pm speaking only in foreign parliment#pm to visit out side india during session
1206	1	@user wow that's impressive...i have to force myself to go just as i will be doing later! #gymfanatic
1207	0	come on, it's lovely weather for a sleigh ride together with ewe. http
1208	1	@user that's totally obscure...
1209	1	@user to finally win the champs league.. no teams are that good this year and we've got a solid draw #banter #stillgoingout
1210	1	"@user @user so basically the only storyline for caroline forbes in this season is called ""stefan"", great!"
1211	0	yay for days off. #coffee #harrypotter #christmasbreak #morning http
1212	1	@user @user whilst #slabour #blairmcdougal #deputydug recon its in #meltdown safe in #bettertogether of course ...
1213	0	@user do you think mary's parents believed the bubbemeinseh that she was still a virgin?
1214	1	i'm seeing more and more people using the term #gamergate and i can't believe i'm going to say this but they're using it incorrectly
1215	0	@user i'm relaxed, and waiting for the facts to come out. but i've listened to blaine hammer on players for doing similar before.
1216	0	@user @user i keep seeing noon... is it 1pm eastern or noon eastern? need to plan my morning accordingly. please advise.
1217	1	appreciate @user that he has spared suspending our accounts, only blocked us.
1218	0	"your delusion that people are being killed ""cuz obama black"" is the myth @user @user @user @user @user"
1219	0	@user thei reights to protest ends where my rights begin. they cannot take my right of earning livelihood and free movement.
1220	0	baking bread and hanging with a glass of wine in leggings and a sweatshirt with football on. heaven! if only the snow hadn't turned to rain.
1221	1	@user @user ^^^^ imagine that? never would have guessed
1222	1	crime figures: true picture may be worse than feared, says think-tank report via @user http surprised?
1223	1	so now its hamilton on a monday night? thanks @user for all those evening games you give us, saturday football is overrated!
1224	1	gotta love the sound of rain beating against the window on christmas day.. #whereswinter
1225	0	#lebanon #detainee #is #isis leader's #wife: #iraqi #official: baghdad – an iraqi official denied wednesday... http
1226	1	i'm a victoria secret model. it's such a secret not even victoria knows. http
1227	1	unamused_face half of the testing group was very helpful today.
1228	0	they done worked me so hard
1229	0	amen folded_hands .... i love this! if you didn't plan, then it's your problem winking_face_with_tongue #truth emergency @ pearl... http
1230	1	whoops. didn't know i had to live up to other people's expectations instead of mine. let me just fix that. #sorrynotsorry #soz
1231	1	can't wait for next year when it's a cyber month sale.
1232	0	@user it's a
1233	1	@user @user let's face it, at the mo there's delays on any day ending in a y! #valueformoneynot
1234	0	best christmas gift @user new album. http
1235	1	i love that when a female expresses herself in an emphatic manner, it's always attributed to her menstrual cycle. -mags #pms
1236	1	@user i'm so persuasive lol
1237	0	#kmyb19hr study http
1238	1	@ the hospital for a new allergy test... love it.
1239	1	@user even your link to the service alert is down.
1240	0	hey look there!
1241	1	and you just skip my tbh? do you not like me so much as to just erase me from your life or something? #awesome face_with_steam_from_nose
1242	1	@user oh joy, now i get to have even more of them in my living room! #putyourtoysaway #badboyfriend
1243	1	human brains disappear every day. some of them have never even appeared.. http #humanbrain
1244	0	happy new year all my twitter people. hope you have a happy and successful 2015! lots of love face_blowing_a_kiss #2015season #2014sucks
1245	1	turns out a sausage butty from burger king is just a burger. really enjoyed eating that at half 8 in the morning. #feelshit
1246	1	ma thing http
1247	0	girl#beautiful#short#nose#tall#but#toshort#selfieeee <3:* http
1248	0	@user @user @user missed off the hashtag?
1249	0	first nigga to grab it from behind no homo
1250	0	loooooool rt @user monday is done, friday is around the corner
1251	0	new homeschool year. new marketing business. clickbank university. wealthy affiliate. writing the book finally. #holyschedule #needanapp flushed_face
1252	0	scratching the night off my eyes
1253	1	working on boxing day is so fun
1254	0	to all u #deadbeatdads ur not worth a hair on our #kids heads.. tough being a #singlemom but at least my #beautiful #daughter is loved by me
1255	1	it's too bad all this is happening to #theinterview, it looks like a really good movie.
1256	1	@user gun laws will fix everything
1257	1	s/o to the bengals for sucking it up yesterday. totally made it worth me staying up 24 hours yesterday and coming to work this am.
1258	0	@user @user i mostly follow my lists, but i dip into the full feed randomly.
1259	0	not that it matters, a message board thread is not an authoritative source @user @user
1260	1	weary_cat_face face_screaming_in_fear weary_cat_face face_screaming_in_fear weary_cat_face face_screaming_in_fear #popcorn!!!!!! face_with_tears_of_joy Santa_Claus face_with_tears_of_joy Santa_Claus face_with_tears_of_joy pistol pistol bringing this at movie tuesday night!! http
1261	1	mom: how about we bring your physical trainer dunckin' donuts. yes.. bringing donuts to a fitness fanatic would make perfect sense
1262	1	@user you are by far the funniest prick in the world at the moment. can you please come to geelong? we have a normal mayor....
1263	1	thank you harding science department for only giving us 55 minutes for our final.
1264	1	@user @user @user i guess this is where he lost a couple of million to lambias, is it? #ludicrousstory
1265	0	@user i moved here from north jersey and was a big rangers fan until the coyotes came to town. where are you from?
1266	0	stl.you will never win again rt @user new manager? new striker? new transfer committee? (cont) http
1267	0	"@user @user @user maybe they are going to jump in and land on something that is technically not ""the ground"". winking_face"
1268	1	also sick names
1269	0	babysitting night! hoping my car doesn't get towed bc idk where to park anxious_face_with_sweat
1270	0	@user you mean... it doesn't mean 'so much hate'..? .... oh..... orz
1271	1	@user @user second prize is two signed copies of boris' book. #onlykidding
1272	1	#corpsman wisdom: i had a head cold, so i took my own advice - motrin, hydrated and changed my socks. cold eliminated #navy
1273	0	follow> @user now for great tweets about starting an online shop! http startonlinehere
1274	1	@user @user it's ok kev, gurney's bowling the next over
1275	1	i take blazing hot showers so i can get used to burning in the pits of hell. #ifitsreal
1276	0	festive #ff to @user @user @user @user @user @user @user @user @user
1277	0	i love procrastinating but i hate cramming.. pensive_face
1278	1	: entertaining journalists collecting facts about annoying dentists. #entertaining=#annoying #factaboutdentist
1279	0	#your biggest task is to get me to look #how shall one do that? looking #none of them #cleverclogs #shld #know #my #nakhre too
1280	1	zuckerberg says he wears a grey t-shirt everyday because he doesn't want to waste time on things that don't matterhe runs facebook
1281	1	my stomach is a wonderland for gas inducing bacteria. #blessed
1282	0	here comes the universe. #tmltalk #leafs
1283	1	thank god the #knicks re-signed carmelo. #thebullscanhavehim
1284	0	heaven knows i'm miserable now ... #thesmiths #girl #old #ohwow #instasize #a #goodmood #weirdpose http
1285	1	should be a balanced view then @user @user
1286	0	@user alone tonight cause its a personal song which helps me to imagine myself beyond another world. @user
1287	0	@user @user thx. if thry real why dont you have them? friend me on http
1288	0	boone pratt- the evolution will be televised (directed by devin gibson o...: http via> @user
1289	1	off to brave tesco. humungous shopping list, hail outside #ohbliss
1290	0	@user weird http @user
1291	0	breaking up with your girl so you don't have to buy her any presents #lowbudget #smartmove #a #good #idea #butscheming doe
1292	0	#comptroller: #citibike #stations, #bikes #being #properly #maintained: as citibike gears up to expand, the... http
1293	1	ooh! someone knows how to click the 'unfollow' button. i'm impressed! #beforecoffee http
1294	0	i'm so ready to get drunk tonight
1295	0	i think the new sweater i bought is a maternity sweater. oh well. its super cozy
1296	1	double dance with the boys is what makes a monday worthwhile
1297	1	obama wants closer relations with a marxist nation... i'm shocked i tell you! shocked! #cuba http
1298	0	@user oh haha no they ain't face_with_tears_of_joy face_with_tears_of_joy you ain't even seen em
1299	1	being able to think your self angry is such a nice gift to have... #itsacurse
1300	0	@user @user in the paper that supported the blackshirts.
1301	0	you are the one lying @user @user @user @user @user
1302	1	cool to know i have people i can talk to when having a shit night.
1303	0	@user osu opponents record much better than baylor. outright conf champs. wins against 7 tms with winning records (baylor 3)
1304	1	@user happy new year to you too!! thanks for the reply
1305	0	dressing gown on, turkey and buffalo sauce sandwich in hand and big fat quiz of the year #moving #ever #again
1306	0	"@user at $8.25 per day those are definitely not costco socks! i must say this "" funky sock"" movement is kinda cool."
1307	1	a tiring selfiee!!but yet looks #freshh face_with_tongue aftr long work!!! i love unii http
1308	0	"this has nothing to do with anything at all, but i hate the word ""fleek"". it sounds like something i'd name my neopet."
1309	0	oomf should be chowed in her mom's car
1310	0	stop living like a king, you're not one so using this in real life. #exodusmovie
1311	1	i think i might be an artist #flowers #pretty #love #beautiful #painting #art #nature #lchs http
1312	0	i'm really stoked about going abroad in the fall. and well next week but that's for completely different reasons. #imissmyboyfriend
1313	0	look behind you # tara # ella # starbucks #mytopgirls @ the omni santry http
1314	1	@user i don't like yellow but most of my things are yellow. hi kapitana!!! nagaaral kmi ni @user asdfghjkl huhuhu
1315	0	love ya jerry, but what the heck was that?
1316	0	i'm not usually a fan of anything #pumpkin or #pumpkinspiced but omg. these are the best cookies i've... http
1317	0	image via we heart it http #boy #funny #girl #k #mad #ok http
1318	1	take my time because i want it all right? http
1319	0	@user annnnddddddd your opinion is irrelevant
1320	0	#its #over, its not finishedits not ending, its only the #beginning when #god is in it, #all #things are... http
1321	1	@user i know, but in the big spot (the only time i've watched him) he choked! haha! must mean he sucks, right?
1322	0	@user oh my fingers stick together
1323	1	can't wait to work with the dream team again today!! #delilyfe see-no-evil_monkey
1324	1	i just love a chaotic school run!!!...
1325	1	@user this is my new fave thing on facebook #sexpest http
1326	0	@user @user @user please reply to this gentleman on behalf of all of us here @user #jokles #gotrealworktodo
1327	1	my luck just keeps getting better and better
1328	1	@user deutsch is a misogynistic toad; how shocking he's a bigot too .... #handsupdontshoot
1329	0	> @user google drive review http
1330	0	@user don't say anything... just retweet it http @user @user @user
1331	1	@user ok, hope it will rain soon confounded_face
1332	0	http nope, you do not fit that definition @user @user @user @user @user
1333	1	second day in a row that i'm late to work. thanks, @user service definitely worth a fare hike. http
1334	1	yeah so i'm on a diet pizza http
1335	0	#notcies #eu ebola leaves hundreds of thousands facing hunger in three worst-hit countries http
1336	1	"don't be offended when you hear #happyholidays when people refer to #christmas. the word 'holiday' is derived from ""holy day"". #fb"
1337	0	@user @user lol then
1338	0	wow doutzen looks amazing after having a baby
1339	1	it is always nice when i am taking a cig break at like 2am at my house and i hear weird creepy noises and its really dark
1340	1	j cole has a song about being a virgin and then not being a virgin. #musicalgenius #innovation
1341	0	@user thanks for the update spot. i'm good w/ that. if you can post some stuff on this on my blog: http
1342	0	http so ugly christmas sweater women's sz m http
1343	1	we'll that was a great way to start off my morning grinning_face
1344	1	now i see why this play wasn't reviewed. because it wasn't even close. http
1345	0	catching up on the rhoa!!!!#love the drama
1346	0	never has an #australia been more dependant on govt money than we are now #sad #socialism #unrealistic people we spend more than we earn...
1347	1	@user which one is more disturbing dan? tickling an elf's eggplant or biting it..... #philisinnocent beaming_face_with_smiling_eyes pistol http
1348	1	@user @user hitting the big issues, champ.
1349	0	rt @user rumourisimadad's accent...
1350	0	@user @user least i could do for barging into your convo!
1351	1	#video on #jesus and #bulldogs which is #deep and #meaningfulcough, #dog #dogs #bulldog #religion http
1352	0	@user @user we live in a world where even the neighbors look alien.
1353	1	@user plus my memory is short and i deleted all those pic you shared. boom.
1354	1	nice weekend off but back at work tonight. over the fucking moon
1355	0	bridal#jewels#exciting range#hand made#high quality jewellery on the high street#bespoke#custom http
1356	1	@user so...i should click on the link in your private message to see the nasty rumor going around about me? #boohackers
1357	1	my current christmas song obsession. played it non-stop all weekend http via @user
1358	0	flight diverted over boiling water incident http
1359	1	for 9 grand a year we definitely get all of the information we need in this practical class
1360	0	@user what happens if i rt ?
1361	0	sneaking in a round of mini golf at #hollywooddriveingolf at #universal #citiwalk before the kiddos... http
1362	0	my twitter account is worth $100.20, according to social account worth calculator. see how much you're worth http
1363	1	the of taking a break from reading about #socialmedia to check my social media.
1364	0	video: by @user @user #wifeyseries drops today, with #covermodels @user and... http
1365	1	@user @user i hope that all those people who missed connecting flights take joy in this wonderful experience. #sorrynotsorry
1366	1	@user he was caught attending...*gasp* a latin mass.
1367	1	i love how @user can stay up and tweet but can't stay up and hang out with me! #truebro
1368	0	lol has his website been suspended again? @user @user
1369	1	"the worst is when they consider things like ""conservative tribune"" as a credible source of information. totally not bias."
1370	0	#redsox rt @user meanwhile, in caguas, rusney castillo goes 4-5 with mammoth hr. man, alex cora loves this guy
1371	1	i just want to thank e-l-e-n-a-t on tumblr for spoiling me #bofa -.- ... honestly? fuck you! #martinfreeman
1372	1	i love waking up five minutes before i have to be at school...
1373	0	i already can't wait for julia to come back.
1374	1	its gonna be a loooong day.. but yolo lets have fun grinning_squinting_face
1375	0	@user you're slipping back into hate figure territory
1376	1	being used is such a great feeling...
1377	1	meanwhile in zimbabwe the south african imposed government promises to stamp out corruption.
1378	0	people are loving this funk. let's keep the tweet going on. http
1379	0	where i am @ boys town http
1380	0	i have footy socks on, trackies, a tee, a fluffy dressing gown and i'm wrapped up in my quilt... i sweating bean but shivering my nuds off
1381	1	my finger is so ducking attractive without my bandage tbh!!!
1382	1	accidentally breaking your own computer when your tech support! haha , talk about employee of the month #techsupport laptop_computer floppy_disk pistol
1383	1	so glad all that voting was put to good use!
1384	1	ppl make blanket statements about a whole race as a defense that they are sick of hearing about race
1385	1	i just love being wide awake at 4am
1386	1	"the word ""taliban"" comes from the root word ""talib"" which means a student. #peshawarattack #deathtotaliban #deathtoisis"
1387	1	yay its fucking monday life is so perfect and magical i love everything
1388	1	event technology session is having internet problems. #hsc2024
1389	0	#marleyandme rt @user sources tell @user and me that dodgers are showing serious interest in jon lester.
1390	1	can anyone tell iv been uploading items onto depop today lol #lotsofdepopuploaded
1391	0	@user where's me boots happy
1392	0	it scares me when i think about what things will be like a year from now! #2015
1393	0	the last twolves game i was jacked for was right after the lockout in 2011 vs. okc (rubio's 1st game)... i wonder if i when i will again?
1394	1	everybody is out there traveling the world and i'm sitting here studying maps for my last exam #jealousy #almostdone
1395	1	cleaning up spew is a definite highlight of my job!!
1396	0	@user right! clearly the po-po has been playing too much call of duty
1397	1	@user @user actually israel's demand renders it antisemitic acc to your mate's favourite non definition of antisem.
1398	1	thank you, strange vet husband at the bar, for reminding me that i will be in debt until i die. #studentloans
1399	1	love that i can count on people.
1400	1	@user @user i smashed my samsung galaxy running back to the car trying to avoid a parking ticket
1401	1	yea i love it when 2 is already throwing a tantrum upon waking up. totally. awesome. OK_hand @user
1402	0	the winner goes to this stocking! they bribed me. winking_face http
1403	1	: world's most villainous climate criminal, australia, attempts to heavy other nations at lima http #auspol
1404	0	i'd rather you know and be upset than hide it for you to only question things later
1405	1	it's almost 1am and @user and i are arguing on why the guy is cute or not. really. this is our lives. come on were adults.
1406	0	@user not always. they've found them in $500k homes
1407	1	thanks @user for taking down http red_heart_selector we all love you for this red_heart_selector
1408	1	@user yeah. so as you can see, i have great success with the ladies! and i'm totally excited for having sex some more!
1409	0	senate just confirmed a new cabinet member that has 2nd amendment supporters furious - the senate confirme... http
1410	1	having nothing you studied be on the test is just fckn greaaat
1411	0	marty posts facts with proof you? you make shit up @user @user @user @user
1412	0	falling asleep to the sound of rain is so relaxing umbrella_with_rain_drops
1413	0	ok...so these two are my #absolutefavs and i am ashamed to admit that i actually cried when my... http
1414	0	@user @user indeed two people from the opposite political divide not slinging insults. what is twitter coming to
1415	1	the biggest is that #taliban gunned down school kids in the same country that #malala received the nobel prize for #education #ouch
1416	0	@user i don't think i've ever even made weed brownies in my life...idk where you get this bizarre idea from lol
1417	1	what a b.e.a.utiful day in scotland!! slightly_smiling_face #rain #gales lol
1418	0	@user nice. we make it in a pot with butter & himalayan salt. sometimes with infused salts for a change.
1419	1	looking forward to doing my 4 page essay tonight face_savoring_food seems like fun
1420	0	i'll grin or ill grin. there's two ways to read my name.
1421	1	seeing @user on saturday whaddddddup #legend
1422	0	a new year about to startso many people came so many wentbut always wat's gone is better.
1423	0	yoga pants, a sweatshirt, and nikes, am i @user yet? face_with_tears_of_joy
1424	0	bitch where the fuck u think im going?????better sit on down with the rest of these bitches waittng for me to move.... neva
1425	1	#great #a #all #burst #christmas #diy #craftsplease rt: http http
1426	1	taking a final then going straight to work. i'm just peachy about it.
1427	0	may be cold tomorrow, december 28, 2014! a low of -7℃ - dress warm!
1428	1	@user buuuut fast iteration and prototyping to production-ready code!
1429	0	"@user you're on my ""people who antagonize me"" list. http via @user"
