index	label	text
2657	1	so proud of my artwork :sparkling_heart: :smiling_face_with_halo: #proud HTTPURL
2658	0	I find this farrrrr too funny :face_with_tears_of_joy: :face_with_tears_of_joy: #wow #can # u HTTPURL
2660	0	@USER I do n't blame you bro , if i was married to @USER I too would support Milan :smiling_face_with_smiling_eyes: HTTPURL
2665	0	I miss how close we were . :pensive_face:
2666	1	I just LOVEEEE finals soooo much . And not getting any sleep is the best part about them :astonished_face: :pistol:
2675	0	I can see it in your eyes .. #Kingofpop #mjackson #michaeljackson #invicible #breakofdawn #king #is #dead :purple_heart: ... HTTPURL
2685	1	The American justice system :thumbs_up: :raising_hands: :clapping_hands:
2690	0	Used my brains and stopped drinking at 8 and been on the tea feeling sober and good .. Bring on tomorrow :face_blowing_a_kiss: :face_blowing_a_kiss:
2699	0	@USER I think I 'm gonna check your music out later . Thanks :smiling_face:
2711	1	@USER thanks for all your help Giles :thumbs_up:
2717	0	#Repost hernanpuentes with repostapp :right_arrow: :SOON_arrow: :camera: #ComingSoon #LoveIt #LoveU ・ ・ ・ ⁰ PERFECTION ... Filter ... HTTPURL
2739	0	HAPPY is how i can describe today ! :smiling_face: :purple_heart:
2740	0	@USER : Looking back on Saturday night like ... HTTPURL @USER You about Thursday :face_with_tears_of_joy:
2748	1	Yaaaayyy Valentine 's Day stuff is out already :two_hearts:
2763	0	About to take a long ass drive with music blasting :raising_hands:
2769	0	Xmas on the blog feat @USER and @USER * Read our story and share the LOVE :red_heart: Click the link ... HTTPURL
2782	0	Yups sarcasm and wine ! #winelover :smiling_face_with_smiling_eyes: :person_tipping_hand: HTTPURL
2789	0	Looking forward to mine and the boyfriends 2nd Christmas together ! ! :face_blowing_a_kiss: :raising_hands: :two_hearts:
2814	1	Lol ... That 's real cute :unamused_face:
2816	0	Late night snuggles with my boy :purple_heart: :two_hearts:
2818	0	I 'm in love with the cocoa :teacup_without_handle:
2824	0	"By @USER "" :fire: :fire: :fire: @USER Gears up to release its next issue :SOON_arrow: ' Wifey Series ' with #covermodels ... HTTPURL"
2825	0	The power went out in Delano . #blackout in some parts . :smiling_face: :party_popper: Still #HappyNewYear everyone . #besafe #goodnight
2832	1	@USER : Jackie Just Had the Best Joke I 've Heard In Awhile | :face_with_tears_of_joy: :weary_face: :see-no-evil_monkey: :see-no-evil_monkey: :see-no-evil_monkey:
2850	1	Smh . Yesterday I was losing my voice . Today woke up with a mean ass cough and a headache :unamused_face: Christmas could be any better
2863	0	I fucked them really badly :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: | #AdvancedWarfare HTTPURL
2864	1	#NYPD :worried_face: :confused_face: :crying_face: :sleepy_face: :disappointed_face: not cute #NYPDMutiny I am sure the citizens feel real safe you showed us who you are .
2867	0	@USER : @USER : do you ever wonder HTTPURL is some shit you would think of @USER :face_with_tears_of_joy:
2894	0	This gone be some fire ! :fire: Jan 24th #getlifted HTTPURL
2910	0	@USER yes :thumbs_up: the taste .. The slight aroma of the tea :smiling_face_with_heart-eyes:
2917	1	@USER : @USER great seing u mate , thanks for the cheap shot :winking_face: safe trip back :clinking_beer_mugs: :clinking_beer_mugs: | | Dry train why we lost :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:
2930	1	It 's gonna be a great day :grinning_face_with_big_eyes:
2933	1	@USER I 'll snap at you if you tell me what to do again ! | :face_with_tears_of_joy: #funnyGuy
2937	0	Still feeling sorry for myself about being to ill to go out last night ! ! ! :loudly_crying_face: :crying_face: here 's my memories from ... HTTPURL
2944	1	@USER is so funny rn :grinning_face_with_sweat:
2950	0	@USER I 'm not a Lohan anymore :beaming_face_with_smiling_eyes: detox now for 4 weeks new me ! 1 week tomorrow :face_blowing_a_kiss:
2970	0	Nice soak in the bubble bath :face_blowing_a_kiss: :face_blowing_a_kiss: :face_blowing_a_kiss:
2985	0	Ah , a week until my next medschool interview :beaming_face_with_smiling_eyes:
2997	1	Well throwing up at 6:00 am is always fun :smiling_face: |
3009	0	I 'm the guy for you Brooke Davis . #OneTreeHill this story is sad , thrilling and confusing . But I love it ! :smiling_face_with_heart-eyes: 
3014	1	Gareth 's polar opposite is a chicken-loving vegetarian :face_with_tears_of_joy: :hatching_chick: #Bones @USER
3020	1	@USER actually cropped out her daughter in this pic for a selfie :see-no-evil_monkey: #topmum HTTPURL
3022	1	Friday morning lecture on blood :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:
3032	0	Pretty sure I just sat behind @USER in the McDonald 's drive through and peeked to see movie what was playing :face_with_tears_of_joy: 
3053	0	Mary is not having that shit whatsoever . #done #shesdone :person_tipping_hand: HTTPURL
3063	0	Now gonna enjoy this day with my babies ! ! :victory_hand:
3067	1	HTTPURL Having sooo much fun in math :face_with_tears_of_joy: #math #class #drawing #music #eye #snowflake #flo ... HTTPURL
3072	0	@USER find me one of those costumes for him and we will :face_savoring_food: :face_with_tears_of_joy:
3075	1	Hello indoor lung nice to see have to you back . :person_running: :expressionless_face:
3092	1	Lmao I may be drunk ... But my level of maturity is at it 's all time high lmfaoo . :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:
3126	0	@USER wow :grinning_face_with_sweat: :grinning_face_with_sweat: :grinning_face_with_sweat: are you mad babe :face_screaming_in_fear: :face_screaming_in_fear:
3128	1	Ca n't fck with you hoe an I 'm sorry :open_hands: :face_with_tears_of_joy:
3133	0	Kebabs ordered .. | Snug on sofa watching shit tele with dad :two_hearts: :purple_heart:
3137	1	love studying for anatomy :beating_heart:
3138	0	@USER @USER @USER if not your :oncoming_fist: :oncoming_fist: box them up yeah :face_with_tears_of_joy: :face_with_tears_of_joy:
3143	1	A chunk of my hair got stuck in the blow dryer and I had to cut it out ... That 's always fun .. :expressionless_face:
3147	0	Hanging out with my niece all day :face_with_tears_of_joy: :winking_face_with_tongue: jokes
3151	0	@USER @USER neither can I , I 'm gonna have an ambulance pre-booked gorj :purple_heart: :purple_heart: :purple_heart:
3165	0	@USER : You were my cup of tea , but you were a total ass so I switched to coffee . :victory_hand: :face_with_tears_of_joy: :raising_hands:
3168	0	That moment when you want to break someones fingers :pouting_face: :pouting_face: :pouting_face:
3172	1	Online shopping with no credit card :smiling_face: #Umm .. #JustBrowsing :smiling_face:
3178	0	Fuck pure clothes though ! ! ! spoiled just blessed :flexed_biceps:
3179	0	Time to look at my Golden Girls all nite :beaming_face_with_smiling_eyes: #love this show
3181	0	The #blackbrunchnyc hashtag got the racists goin up on a Sunday ... :unamused_face:
3183	0	Welp ! Back to the drawing board :persevering_face: #mua #sike #eyeliner #fail #notforme #makeup #naturalgirl ... HTTPURL
3208	0	it 's beginning to look a lot like Christmas :Christmas_tree: :Santa_Claus: #office #tinsel #christmassy #happy #long #now ... HTTPURL
3224	1	I wonder what Professor Iaukea has to say about the new Disney Princess ... ? :unamused_face:
3240	1	Ohhh the joy of getting pulled over :green_heart: HTTPURL
3252	0	Wondering weather to have a few drinks tonight or not :Santa_Claus: :wrapped_gift: :wrapped_gift: :Christmas_tree:
3265	1	soon , stop , wtf , and omg are deff my fav things to hear :face_with_tears_of_joy:
3270	0	:face_with_tears_of_joy: :face_with_tears_of_joy: I 'll let you and BB know how I get on xx
3281	1	This is a great time for me not to be feeling well ... :unamused_face:
3287	1	Wow I just can't wait for all the #newyearnewme posts :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy:
3309	0	@USER iv not even started :weary_face: think I 'm just going to get the parents and babies something , the fam is multiplying too quickly :pensive_face:
3315	0	Wow I 'm seriously dying here :see-no-evil_monkey: :see-no-evil_monkey:
3319	0	Twitter Keeps Insisting I Follow Someone Who I Rather . . :confused_face:
3328	0	I 'll go to Hawaii ! | Bye Bye my friends ! I 'll be back :beaming_face_with_smiling_eyes: :beaming_face_with_smiling_eyes: #Hawaii #trip #with #myfamiry #because #girlfriend HTTPURL
3332	0	@USER okay went to court the case got adjourned till January .. My backs been playing up so in some pain :weary_face: wbu ? X
3337	0	Cannot wait to be home but gonna miss alot of people :thumbs_down: ah roll on the new year :thumbs_up: #sligowillbehithardagain
3350	0	There was a shooting in my old neighborhood where my family lives . Praying everyone is okay and stays safe :red_heart:
3356	0	Wish I was still in bed with @USER :growing_heart: #ICouldSleepForeverRightNow :pistol: :disappointed_face:
3357	1	Working cart today .. gonna make that money ! . 35 golfers all day :unamused_face: :pistol:
3372	1	:party_popper: It 's Monday ! :party_popper:
3379	0	One more week then back to Sudbury I go ! :snowflake: @USER Lake Nepahwin HTTPURL
3381	0	@USER @USER @USER @USER @USER @USER nice what you cooking me :winking_face_with_tongue: :winking_face_with_tongue:
3384	0	@USER @USER @USER first line is correct ! ! Ca n't say about the latter one ! ! :beaming_face_with_smiling_eyes:
3386	0	stop subtweeting :winking_face:
3389	0	Gotta go home and cook a big breakfast :fork_and_knife:
3390	1	Reading a Victoria 's Secret Fashion Show recap with a plate of French fries in front of me :french_fries:
3392	1	@USER Yes ara i am not , and you know that . Hahaha :speak-no-evil_monkey: :face_with_tears_of_joy:
3407	0	@USER it will be weird now without the Christmas music ! :party_popper: :Santa_Claus: :musical_notes: . But yay ! ! ! HAPPY CHRISTMAS SAMMIE :face_blowing_a_kiss:
3453	1	@USER : So happy I got an offer from Trinity Laban , I 'd take Greenwich over Leeds any day leeds is where it 's at :woman_dancing: :raised_hand:
3459	0	@USER vodka lime and lemonade is the one :OK_hand: :OK_hand: :OK_hand: 
3462	1	D - 1 test first day :victory_hand: :victory_hand: #read #book #งวย 5555 #doing #home #work = _ =
3491	0	@USER it 's no fair that u get to have a lie on & I 'm up early for College and it 's bloody freezing :oncoming_bus: :snowflake: :snowman_without_snow: :face_savoring_food: #fair #lucky #duck
3497	1	"Love how the adverts for the woman in black 2 say "" you wo n't sleep for weeks "" ... way to sell it to me :flushed_face: #SheNeverLeft"
3505	1	@USER We study hard .. :books: :speak-no-evil_monkey: #procrastinators :people_with_bunny_ears:
3511	1	So despite the fact that I was up till 4 studying and had to wake up at 7 I think this day is going to be great :unamused_face:
3516	1	I love waking up out of a dead sleep to two firetrucks blaring past my window :sleeping_face: :fire_engine: :ambulance:
3520	1	love being able to be comfortable in my own room :grinning_face_with_big_eyes: :thumbs_up:
3540	0	My dorm is actually really creepy when I 'm the only one in it ... :confounded_face:
3549	0	Finals are over ! Stress free . | Cant wait ! ! ! :airplane: :red_heart: :Christmas_tree:
3558	1	' All we do is eat , watch movies and kick the shit out of each other ' :face_with_tears_of_joy: #RelationshipGoalsAccomplished
3569	0	@USER @USER @USER @USER true that ! We just keep giving them :money_bag: with no return #charity
3590	0	@USER Good yeah its been good .. Feel tired my self , bed soon :sleeping_face: :sleeping_face: x
3609	0	@USER love you so much taylor :sparkles: :person_bowing:
3615	0	big up @USER 4 ur post When cunts run through your photos :unamused_face: #its # a #struggle #its # a #problem check da n ... HTTPURL
3620	0	@USER @USER :grinning_squinting_face: :grinning_squinting_face: He would get floored in one poke :see-no-evil_monkey: :smiling_face: :smiling_face: :OK_hand:
3624	0	@USER | Part 2 ~ ARTICLE | :clapping_hands: :purple_heart: :backhand_index_pointing_right: :cross_mark: :heavy_large_circle: :backhand_index_pointing_left: :folded_hands: :raising_hands: ~ UEXPECTED HTTPURL
3627	1	I checked twitter and snapchat but I can't tell what day it is , someone please help :winking_face_with_tongue: |
3649	0	Ca n't believe it 's been nearly 11months since my mum passed away :grimacing_face: miss her so much more and more everyday :purple_heart: :two_hearts:
3678	0	Miss skateboarding and it 's not even winter yet :pensive_face: :confounded_face: #skateeverydamnday @USER Hoof Life :victory_hand: HTTPURL
3681	1	Beautiful way to start my morning . :persevering_face: :face_with_medical_mask:
3684	0	Upgraded seats :beaming_face_with_smiling_eyes: kinda scared #sundayfunday #sundaydateday #mylove HTTPURL
3713	1	Tryna learn to skate tonight ! :smiling_face_with_sunglasses: #pennyboard #skate HTTPURL
3714	0	@USER WTF ! ! ! Was that :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: #GangstaWankstaYard
3739	1	If I carried on the way half the men do on here , I 'd be getting called a crank ( amongst other things ) and be asked if I had #PMT ... :nail_polish:
3753	0	@USER haha they were never nice . Guess I 'm not cool enough :pensive_face: #sadface
3761	0	@USER well what can I say :bust_in_silhouette:
3765	1	And then today was :pile_of_poo: . What a surprise ! #2of6 #6daystretch
3787	0	2014 was the year @USER and I became Lords :crown: #watchthelordman
3798	0	Girls with British accents .. :OK_hand: On point .
3812	1	The world is such a smiley place . :flushed_face:
3816	1	I retweeted this so Chris Graham blocked me . | :face_with_tears_of_joy: HTTPURL
3821	0	Chill #Repost #Dead #Dominos #Haha :face_with_tears_of_joy: :skull: HTTPURL
