index	label	text
3389	0	Gotta go home and cook a big breakfast 
3390	1	Reading a Victoria's Secret Fashion Show recap with a plate of French fries in front of me  
3392	1	@araancheta Yes ara i am not, and you know that. Hahaha   
3407	0	@sammiecurtis_ it will be weird now without the Christmas music! . But yay!!! HAPPY CHRISTMAS SAMMIE 
3453	1	@MaddentheTwiggy: So happy I got an offer from Trinity Laban, I'd take Greenwich over Leeds any day leeds is where it's at  
3458	0	"I do  #speak #because I #want to #save #someone. I speak because I like. Who am I #to save... http://t.co/Is06GSAnLQ
3459	0	@Lewisdaay vodka lime and lemonade is the one 
3460	1	Sneezing when you have to pee #jusygirlythings 
3461	1	@leyawn @Popehat I encourage you... to educated yourself"" "
3462	1	D-1 test first day ️️  #read #book #งวย 5555 #doing #home #work =_=
3491	0	@DJDARO1 it's no fair that u get to have a lie on & I'm up early for College and it's bloody freezing  #fair #lucky #duck
3497	1	"Love how the adverts for the woman in black 2 say ""you won't sleep for weeks""...way to sell it to me    #SheNeverLeft"
3505	1	@AnnamarieRxoxo We study hard..   #procrastinators 
3511	1	So despite the fact that I was up till 4 studying and had to wake up at 7 I think this day is going to be great  
3516	1	I love waking up out of a dead sleep to two firetrucks blaring past my window  
3520	1	love being able to be comfortable in my own room 
3540	0	My dorm is actually really creepy when I'm the only one in it... 
3549	0	Finals are over! Stress free. |Cant wait!!!️️
3558	1	'All we do is eat, watch movies and kick the shit out of each other'  #RelationshipGoalsAccomplished 
3569	0	@ECU_ALUM @its_carolxo @SteveInTheCut @MikeJonesWaPo true that! We just keep giving them  with no return #charity
3590	0	@goodgary99 Good yeah its been good.. Feel tired my self, bed soon  x
3609	0	@TayCif love you so much taylor 
3615	0	big up @lorenz__daley 4 ur post When cunts run through your photos #its#a#struggle#its#a#problem check da n... http://t.co/yhnuWmFlmE
3620	0	@Neilby70 @ParkzTheDon  He would get floored in one poke ️️
3624	0	@livwarfield |Part 2~ ARTICLE|  ~UEXPECTED http://t.co/wXi48kQowD
3627	1	I checked twitter and snapchat but I can't tell what day it is, someone please help  |
3649	0	Can't believe it's been nearly 11months since my mum passed away  miss her so much more and more everyday 
3678	0	Miss skateboarding and it's not even winter yet  #skateeverydamnday  @ Hoof Life️ http://t.co/DakSuvOS43
3681	1	Beautiful way to start my morning.  
3684	0	Upgraded seats kinda scared #sundayfunday #sundaydateday #mylove http://t.co/JuDvTug2x1
3713	1	Tryna learn to skate tonight! #pennyboard #skate  http://t.co/yPktQSLA7D
3714	0	@LondonBum WTF!!!! Was that  #GangstaWankstaYard 
3739	1	If I carried on the way half the men do on here, I'd be getting called a crank (amongst other things) and be asked if I had #PMT... 
3753	0	@ChanaChristine haha they were never nice. Guess I'm not cool enough  #sadface 
3761	0	@nadhirxx well what can I say 
3765	1	And then today was . What a surprise!  #2of6 #6daystretch
3787	0	2014 was the year @Fionan_b and I became Lords  #watchthelordman
3798	0	Girls with British accents..  On point.
3812	1	The world is such a smiley place.  
3816	1	I retweeted this so Chris Graham blocked me. | http://t.co/W9zVXuhGhx
3821	0	Chill #Repost #Dead  #Dominos #Haha  http://t.co/SnUkkgCDB9
